,Unnamed: 0,Päivämäärä,Kaisaniemi/Eläintarhanlahti,weekday,day,year,hour,month,Clouds,AirPhPa,RHpercent,RainmmH,Snowcm,ToC,DewToC,Visibilitym,Winddirdeg,Gustms,Windms,bikesAvailable,spacesAvailable
1109,1109,ma 27 touko 2019 15:00,169,ma,27,2019,15,5,5,1002.1,78,0.0,0,12.0,8.02,30580,215,9.01,6.03,3.5,18.5
1110,1110,ma 27 touko 2019 16:00,268,ma,27,2019,16,5,1,1002.3,78,0.0,0,11.9,8.02,42600,205,6.06,4.03,7.25,14.75
1111,1111,ma 27 touko 2019 17:00,226,ma,27,2019,17,5,7,1002.5,63,0.0,0,11.9,5.0,35150,214,9.06,6.07,13.333333333333336,9.5
1112,1112,ma 27 touko 2019 18:00,385,ma,27,2019,18,5,1,1002.5,65,0.0,0,12.5,6.01,50000,220,6.09,5.0,24.16666666666667,3.583333333333333
1113,1113,ma 27 touko 2019 19:00,358,ma,27,2019,19,5,3,1002.6,67,0.0,0,11.7,5.08,36670,208,6.05,3.09,44.66666666666666,0.16666666666666666
1114,1114,ma 27 touko 2019 20:00,331,ma,27,2019,20,5,7,1002.5,70,0.0,0,11.5,6.01,29910,206,5.03,3.0,50.09090909090909,0.0
1115,1115,ma 27 touko 2019 21:00,109,ma,27,2019,21,5,7,1002.7,79,0.0,0,10.4,6.09,50000,196,4.07,3.02,42.5,1.0833333333333333
1116,1116,ma 27 touko 2019 22:00,58,ma,27,2019,22,5,7,1002.9,75,0.0,0,10.2,6.01,50000,190,2.07,1.07,30.33333333333333,4.0
1117,1117,ma 27 touko 2019 23:00,15,ma,27,2019,23,5,7,1002.9,82,0.0,0,9.7,6.09,50000,149,3.09,2.05,18.83333333333333,10.416666666666666
1118,1118,ti 28 touko 2019 00:00,11,ti,28,2019,0,5,7,1002.9,88,0.0,0,9.2,7.03,48350,138,4.04,3.03,9.666666666666666,17.166666666666668
1119,1119,ti 28 touko 2019 01:00,3,ti,28,2019,1,5,8,1002.9,93,0.0,0,9.4,8.04,46950,138,3.0,2.0,7.25,17.583333333333332
1120,1120,ti 28 touko 2019 02:00,4,ti,28,2019,2,5,7,1002.9,94,0.0,0,9.7,8.08,40740,133,3.04,1.09,6.583333333333332,17.416666666666668
1121,1121,ti 28 touko 2019 03:00,1,ti,28,2019,3,5,8,1003.0,95,0.0,0,9.6,8.07,17300,140,4.01,2.05,1.5833333333333333,20.5
1122,1122,ti 28 touko 2019 04:00,7,ti,28,2019,4,5,8,1003.0,97,0.04,0,9.6,9.02,2110,149,4.05,2.09,1.0,21.0
1123,1123,ti 28 touko 2019 05:00,10,ti,28,2019,5,5,8,1003.3,97,0.0,0,9.6,9.02,5970,220,8.04,4.09,2.0,20.0
1124,1124,ti 28 touko 2019 06:00,57,ti,28,2019,6,5,8,1003.8,96,0.0,0,9.5,8.09,12980,217,6.09,4.04,2.0,20.0
1125,1125,ti 28 touko 2019 07:00,183,ti,28,2019,7,5,7,1004.5,95,0.0,0,10.0,9.02,30410,244,6.03,3.02,2.75,19.58333333333333
1126,1126,ti 28 touko 2019 08:00,309,ti,28,2019,8,5,7,1005.2,93,0.0,0,10.7,9.06,27140,229,4.04,2.08,0.5,21.5
1127,1127,ti 28 touko 2019 09:00,255,ti,28,2019,9,5,7,1006.1,89,0.0,0,10.7,8.09,40100,207,7.09,5.02,1.25,20.75
1128,1128,ti 28 touko 2019 10:00,80,ti,28,2019,10,5,8,1007.1,90,0.0,0,9.4,7.09,40210,219,7.09,5.08,2.833333333333333,19.166666666666668
1129,1129,ti 28 touko 2019 11:00,80,ti,28,2019,11,5,8,1007.7,87,0.0,0,10.7,8.06,42660,236,6.04,3.0,1.25,20.75
1130,1130,ti 28 touko 2019 12:00,153,ti,28,2019,12,5,3,1007.8,80,0.0,0,12.8,9.04,37960,218,5.07,3.04,1.6666666666666667,20.33333333333333
1131,1131,ti 28 touko 2019 13:00,94,ti,28,2019,13,5,1,1008.3,75,0.0,0,14.0,9.06,42560,201,5.02,3.03,6.166666666666668,15.833333333333336
1132,1132,ti 28 touko 2019 14:00,102,ti,28,2019,14,5,0,1008.2,72,0.0,0,14.5,9.04,31760,165,4.05,2.03,9.083333333333334,12.916666666666664
1133,1133,ti 28 touko 2019 15:00,196,ti,28,2019,15,5,1,1008.2,72,0.0,0,14.7,9.07,39490,130,5.05,3.01,10.333333333333334,11.666666666666664
1134,1134,ti 28 touko 2019 16:00,293,ti,28,2019,16,5,1,1008.3,74,0.0,0,14.3,9.07,45170,107,4.08,3.07,12.5,9.75
1135,1135,ti 28 touko 2019 17:00,265,ti,28,2019,17,5,5,1008.0,77,0.0,0,14.1,10.01,35490,109,5.0,3.07,12.916666666666664,10.0
1136,1136,ti 28 touko 2019 18:00,171,ti,28,2019,18,5,5,1008.0,72,0.0,0,14.1,9.02,43260,117,6.06,4.07,12.416666666666664,10.583333333333334
1137,1137,ti 28 touko 2019 19:00,119,ti,28,2019,19,5,5,1007.7,81,0.0,0,12.9,9.06,28020,128,5.03,3.02,11.5,11.5
1138,1138,ti 28 touko 2019 20:00,67,ti,28,2019,20,5,7,1007.6,82,0.0,0,12.2,9.01,28830,145,3.03,2.02,4.833333333333333,18.166666666666668
1139,1139,ti 28 touko 2019 21:00,57,ti,28,2019,21,5,7,1007.5,89,0.0,0,11.6,9.08,22140,226,1.08,1.01,2.4166666666666665,20.33333333333333
1140,1140,ti 28 touko 2019 22:00,23,ti,28,2019,22,5,8,1007.3,92,0.0,0,11.5,10.03,27700,0,0.0,0.0,0.9166666666666666,21.08333333333333
1141,1141,ti 28 touko 2019 23:00,9,ti,28,2019,23,5,8,1007.3,91,0.0,0,11.1,9.07,21930,135,1.08,1.04,1.5,20.5
1142,1142,ke 29 touko 2019 00:00,8,ke,29,2019,0,5,8,1006.9,95,0.0,0,10.9,10.0,13220,59,1.01,0.08,0.0,22.0
1143,1143,ke 29 touko 2019 01:00,1,ke,29,2019,1,5,8,1006.0,91,0.0,0,11.2,9.08,17200,25,3.05,2.02,0.0,22.0
1144,1144,ke 29 touko 2019 02:00,4,ke,29,2019,2,5,8,1005.6,92,0.0,0,11.4,10.01,10500,52,3.02,1.09,0.0,22.0
1145,1145,ke 29 touko 2019 03:00,2,ke,29,2019,3,5,7,1005.0,97,1.02,0,11.0,10.04,2640,29,4.09,2.09,0.0,22.0
1146,1146,ke 29 touko 2019 04:00,2,ke,29,2019,4,5,8,1004.5,97,0.03,0,11.1,10.07,2780,1,3.01,1.09,0.0,22.0
1147,1147,ke 29 touko 2019 05:00,11,ke,29,2019,5,5,8,1003.9,98,0.03,0,11.1,10.08,2280,324,3.05,2.03,0.0,22.0
1148,1148,ke 29 touko 2019 06:00,34,ke,29,2019,6,5,8,1003.8,98,0.02,0,11.0,10.07,6330,324,5.06,3.08,0.3333333333333333,21.66666666666667
1149,1149,ke 29 touko 2019 07:00,118,ke,29,2019,7,5,8,1003.8,98,0.03,0,11.1,10.08,11850,325,5.04,3.08,0.4166666666666667,21.58333333333333
1150,1150,ke 29 touko 2019 08:00,221,ke,29,2019,8,5,5,1003.9,97,0.0,0,11.5,11.01,18150,320,4.02,3.0,2.583333333333333,19.416666666666668
1151,1151,ke 29 touko 2019 09:00,163,ke,29,2019,9,5,7,1004.7,94,0.0,0,11.9,11.0,43340,312,5.08,3.05,2.75,19.25
1152,1152,ke 29 touko 2019 10:00,67,ke,29,2019,10,5,7,1005.1,85,0.0,0,13.0,10.05,43490,289,6.05,4.0,0.3,21.7
1153,1153,ke 29 touko 2019 11:00,78,ke,29,2019,11,5,5,1005.7,79,0.0,0,14.1,10.04,50000,283,7.02,4.05,0.25,21.75
1154,1154,ke 29 touko 2019 12:00,50,ke,29,2019,12,5,3,1006.6,68,0.0,0,15.3,9.05,44910,259,7.09,4.07,0.16666666666666666,21.83333333333333
1155,1155,ke 29 touko 2019 13:00,75,ke,29,2019,13,5,1,1007.5,75,0.0,0,14.2,9.09,35490,221,10.04,6.01,4.083333333333333,17.916666666666668
1156,1156,ke 29 touko 2019 14:00,107,ke,29,2019,14,5,0,1008.4,73,0.0,0,14.4,9.06,22120,224,9.06,6.03,5.333333333333333,16.666666666666668
1157,1157,ke 29 touko 2019 15:00,160,ke,29,2019,15,5,0,1009.1,75,0.0,0,13.4,9.0,23450,215,8.04,5.08,8.833333333333334,13.166666666666664
1158,1158,ke 29 touko 2019 16:00,247,ke,29,2019,16,5,0,1009.3,78,0.0,0,14.0,10.02,24370,217,9.03,5.01,20.666666666666668,3.1666666666666665
1159,1159,ke 29 touko 2019 17:00,199,ke,29,2019,17,5,0,1009.7,63,0.0,0,14.0,7.01,30640,225,11.0,6.03,25.08333333333333,3.333333333333333
1160,1160,ke 29 touko 2019 18:00,162,ke,29,2019,18,5,0,1010.5,59,0.0,0,14.4,6.04,40040,228,9.08,5.08,34.083333333333336,0.16666666666666666
1161,1161,ke 29 touko 2019 19:00,103,ke,29,2019,19,5,0,1011.3,42,0.0,0,15.1,2.03,34100,272,11.03,6.08,35.083333333333336,1.6666666666666667
1162,1162,ke 29 touko 2019 20:00,89,ke,29,2019,20,5,1,1012.6,49,0.0,0,14.5,3.09,46220,295,11.01,7.0,33.166666666666664,2.583333333333333
1163,1163,ke 29 touko 2019 21:00,44,ke,29,2019,21,5,0,1014.1,45,0.0,0,12.5,1.0,47580,317,11.09,6.03,28.08333333333333,7.083333333333332
1164,1164,ke 29 touko 2019 22:00,37,ke,29,2019,22,5,0,1015.2,41,0.0,0,11.6,-1.3,50000,305,10.01,6.05,24.0,10.5
1165,1165,ke 29 touko 2019 23:00,31,ke,29,2019,23,5,0,1016.2,44,0.0,0,10.6,-1.2,50000,298,6.06,4.02,19.08333333333333,12.083333333333336
1166,1166,to 30 touko 2019 00:00,34,to,30,2019,0,5,0,1017.2,50,0.0,0,9.4,-0.6,50000,284,3.06,2.04,9.25,16.5
1167,1167,to 30 touko 2019 01:00,9,to,30,2019,1,5,0,1017.9,53,0.0,0,9.0,-0.2,50000,283,5.04,3.07,2.8181818181818183,19.272727272727273
1168,1168,to 30 touko 2019 02:00,3,to,30,2019,2,5,0,1018.6,62,0.0,0,7.4,0.06,50000,278,3.08,2.05,0.3333333333333333,21.66666666666667
1169,1169,to 30 touko 2019 03:00,5,to,30,2019,3,5,0,1019.1,66,0.0,0,7.7,1.07,50000,252,3.05,2.02,0.0,22.0
1170,1170,to 30 touko 2019 04:00,8,to,30,2019,4,5,0,1019.6,65,0.0,0,7.7,1.06,50000,272,5.02,3.01,0.0,22.0
1171,1171,to 30 touko 2019 05:00,2,to,30,2019,5,5,0,1020.1,75,0.0,0,6.3,2.03,50000,266,2.08,2.01,0.0,22.0
1172,1172,to 30 touko 2019 06:00,10,to,30,2019,6,5,0,1020.4,71,0.0,0,9.1,4.0,50000,264,4.08,2.06,0.75,21.25
1173,1173,to 30 touko 2019 07:00,26,to,30,2019,7,5,0,1020.8,64,0.0,0,10.7,4.01,50000,272,4.06,2.02,2.0,20.0
1174,1174,to 30 touko 2019 08:00,37,to,30,2019,8,5,0,1021.1,63,0.0,0,12.1,5.02,40170,228,4.09,3.0,2.4166666666666665,19.58333333333333
1175,1175,to 30 touko 2019 09:00,37,to,30,2019,9,5,0,1021.5,72,0.0,0,12.5,7.06,43220,218,5.04,3.05,0.4545454545454545,21.545454545454547
1176,1176,to 30 touko 2019 10:00,67,to,30,2019,10,5,0,1021.7,72,0.0,0,12.5,7.07,33840,207,6.07,4.06,4.166666666666667,17.833333333333332
1177,1177,to 30 touko 2019 11:00,90,to,30,2019,11,5,0,1022.0,60,0.0,0,13.2,5.05,40350,225,8.0,5.03,9.333333333333334,12.666666666666664
1178,1178,to 30 touko 2019 12:00,102,to,30,2019,12,5,0,1022.3,49,0.0,0,13.6,3.02,36650,221,8.08,5.07,13.545454545454545,8.454545454545455
1179,1179,to 30 touko 2019 13:00,109,to,30,2019,13,5,0,1022.2,46,0.0,0,14.7,3.01,35110,223,9.06,6.04,13.166666666666664,8.833333333333334
1180,1180,to 30 touko 2019 14:00,117,to,30,2019,14,5,0,1022.1,37,0.0,0,14.8,0.04,36330,215,10.0,7.04,14.083333333333336,7.916666666666668
1181,1181,to 30 touko 2019 15:00,140,to,30,2019,15,5,0,1021.9,34,0.0,0,15.4,-0.4,45290,229,11.01,7.07,20.83333333333333,2.4166666666666665
1182,1182,to 30 touko 2019 16:00,128,to,30,2019,16,5,0,1021.6,34,0.0,0,15.3,-0.3,50000,233,11.01,6.05,17.416666666666668,6.583333333333332
1183,1183,to 30 touko 2019 17:00,126,to,30,2019,17,5,0,1020.7,35,0.0,0,15.9,0.05,31340,229,9.01,5.04,11.166666666666664,11.833333333333336
1184,1184,to 30 touko 2019 18:00,95,to,30,2019,18,5,0,1020.1,30,0.0,0,15.8,-1.6,50000,251,10.05,6.06,7.666666666666668,15.333333333333336
1185,1185,to 30 touko 2019 19:00,68,to,30,2019,19,5,0,1019.7,47,0.0,0,14.7,3.06,50000,232,8.07,5.01,2.1666666666666665,19.916666666666668
1186,1186,to 30 touko 2019 20:00,57,to,30,2019,20,5,0,1018.9,42,0.0,0,14.2,1.05,49360,241,7.08,4.07,1.1666666666666667,20.83333333333333
1187,1187,to 30 touko 2019 21:00,34,to,30,2019,21,5,0,1018.3,41,0.0,0,13.8,0.06,49470,245,9.02,4.09,1.8333333333333333,20.58333333333333
1188,1188,to 30 touko 2019 22:00,17,to,30,2019,22,5,1,1017.9,53,0.0,0,12.5,3.01,50000,225,6.02,3.06,1.0833333333333333,21.25
1189,1189,to 30 touko 2019 23:00,11,to,30,2019,23,5,1,1017.3,72,0.0,0,10.7,5.09,47420,176,6.03,3.09,0.75,21.25
1190,1190,pe 31 touko 2019 00:00,3,pe,31,2019,0,5,5,1016.3,60,0.0,0,11.7,4.01,50000,191,9.07,4.09,1.0833333333333333,20.916666666666668
1191,1191,pe 31 touko 2019 01:00,1,pe,31,2019,1,5,7,1015.6,57,0.0,0,11.5,3.02,50000,192,9.0,5.04,1.3333333333333333,20.666666666666668
1192,1192,pe 31 touko 2019 02:00,3,pe,31,2019,2,5,8,1014.5,58,0.0,0,11.0,3.01,50000,195,9.06,5.05,1.0,21.0
1193,1193,pe 31 touko 2019 03:00,1,pe,31,2019,3,5,7,1013.1,58,0.0,0,10.7,2.08,50000,194,10.08,6.07,1.0,21.0
1194,1194,pe 31 touko 2019 04:00,4,pe,31,2019,4,5,7,1011.9,69,0.0,0,9.7,4.04,12560,199,9.06,5.04,0.4166666666666667,21.58333333333333
1195,1195,pe 31 touko 2019 05:00,6,pe,31,2019,5,5,7,1011.3,72,0.0,0,9.9,5.01,18990,213,12.08,6.06,0.0,22.0
1196,1196,pe 31 touko 2019 06:00,22,pe,31,2019,6,5,7,1010.2,93,2.0,0,9.1,8.01,4100,220,11.05,7.05,0.3333333333333333,21.66666666666667
1197,1197,pe 31 touko 2019 07:00,50,pe,31,2019,7,5,7,1009.4,95,0.06,0,8.7,8.0,6230,212,14.02,8.07,0.6666666666666666,21.33333333333333
1198,1198,pe 31 touko 2019 08:00,95,pe,31,2019,8,5,7,1009.3,96,0.03,0,9.1,8.05,8250,221,13.09,8.03,1.1666666666666667,20.83333333333333
1199,1199,pe 31 touko 2019 09:00,75,pe,31,2019,9,5,7,1009.3,97,0.0,0,10.0,9.05,9390,226,7.02,4.03,1.4166666666666667,20.58333333333333
1200,1200,pe 31 touko 2019 10:00,45,pe,31,2019,10,5,7,1009.8,95,0.0,0,11.1,10.03,14910,227,7.05,4.03,1.8333333333333333,20.166666666666668
1201,1201,pe 31 touko 2019 11:00,47,pe,31,2019,11,5,5,1010.2,67,0.0,0,13.2,7.02,40050,257,10.03,6.01,0.9166666666666666,21.08333333333333
1202,1202,pe 31 touko 2019 12:00,69,pe,31,2019,12,5,0,1010.7,52,0.0,0,14.3,4.06,49230,276,9.03,6.02,2.083333333333333,19.916666666666668
1203,1203,pe 31 touko 2019 13:00,73,pe,31,2019,13,5,0,1011.1,62,0.0,0,13.7,6.06,33070,215,11.02,8.01,0.9166666666666666,21.08333333333333
1204,1204,pe 31 touko 2019 14:00,95,pe,31,2019,14,5,0,1011.4,54,0.0,0,14.0,4.07,33030,216,11.01,7.09,4.166666666666667,17.833333333333332
1205,1205,pe 31 touko 2019 15:00,129,pe,31,2019,15,5,0,1011.8,58,0.0,0,13.7,5.07,35760,216,11.0,7.07,15.416666666666664,6.583333333333332
1206,1206,pe 31 touko 2019 16:00,151,pe,31,2019,16,5,1,1012.3,63,0.0,0,13.6,6.07,36280,215,13.03,7.08,19.916666666666668,3.4166666666666665
1207,1207,pe 31 touko 2019 17:00,162,pe,31,2019,17,5,0,1012.6,62,0.0,0,13.4,6.02,36560,228,13.02,7.09,18.416666666666668,6.166666666666668
1208,1208,pe 31 touko 2019 19:00,75,pe,31,2019,19,5,0,1013.3,31,0.0,0,15.3,-1.6,50000,278,10.02,6.02,5.5,17.5
1209,1209,pe 31 touko 2019 20:00,64,pe,31,2019,20,5,0,1013.7,31,0.0,0,14.2,-2.8,50000,272,10.01,6.08,0.9090909090909092,21.363636363636363
1210,1210,pe 31 touko 2019 21:00,45,pe,31,2019,21,5,0,1014.1,30,0.0,0,13.7,-3.5,50000,275,7.06,5.05,0.16666666666666666,21.83333333333333
1211,1211,pe 31 touko 2019 22:00,40,pe,31,2019,22,5,0,1014.6,36,0.0,0,12.9,-1.7,50000,265,5.03,3.06,1.0,21.0
1212,1212,pe 31 touko 2019 23:00,18,pe,31,2019,23,5,0,1015.1,61,0.0,0,11.7,4.04,50000,241,5.05,3.0,1.5,20.5
1213,1213,la 1 kesä 2019 00:00,14,la,1,2019,0,6,0,1015.1,59,0.0,0,11.4,3.07,50000,252,6.01,3.01,0.75,21.25
1214,1214,la 1 kesä 2019 06:00,7,la,1,2019,6,6,0,1016.5,84,0.0,0,9.4,6.08,41740,247,4.01,2.06,1.1111111111111112,20.88888888888889
1215,1215,la 1 kesä 2019 07:00,14,la,1,2019,7,6,1,1016.6,78,0.0,0,11.0,7.04,46090,254,4.06,3.02,1.75,20.25
1216,1216,la 1 kesä 2019 08:00,20,la,1,2019,8,6,0,1016.8,77,0.0,0,11.7,7.07,39940,217,3.06,2.06,2.583333333333333,19.416666666666668
1217,1217,la 1 kesä 2019 09:00,43,la,1,2019,9,6,0,1016.7,71,0.0,0,13.0,7.08,39410,219,4.06,3.03,4.416666666666667,17.583333333333332
1218,1218,la 1 kesä 2019 10:00,49,la,1,2019,10,6,0,1016.9,73,0.0,0,12.9,8.03,33010,212,6.08,4.05,5.5,16.5
1219,1219,la 1 kesä 2019 11:00,100,la,1,2019,11,6,0,1017.0,60,0.0,0,14.1,6.05,36790,215,5.08,3.06,6.0,16.0
1220,1220,la 1 kesä 2019 12:00,105,la,1,2019,12,6,1,1017.0,60,0.0,0,14.6,6.09,39810,210,7.01,5.0,8.0,14.0
1221,1221,la 1 kesä 2019 13:00,76,la,1,2019,13,6,1,1016.7,62,0.0,0,14.6,7.03,36850,214,7.06,4.09,15.25,6.75
1222,1222,la 1 kesä 2019 14:00,84,la,1,2019,14,6,1,1016.2,51,0.0,0,16.3,6.02,38280,226,10.01,5.07,17.25,4.916666666666667
1223,1223,la 1 kesä 2019 15:00,76,la,1,2019,15,6,3,1015.6,59,0.0,0,15.9,7.09,44950,239,8.01,5.01,22.5,0.9166666666666666
1224,1224,la 1 kesä 2019 16:00,74,la,1,2019,16,6,3,1014.8,57,0.0,0,16.2,7.07,42530,257,7.04,5.0,19.0,4.583333333333333
1225,1225,la 1 kesä 2019 17:00,65,la,1,2019,17,6,7,1014.0,59,0.0,0,15.2,7.03,39970,233,7.01,4.0,14.666666666666664,8.333333333333334
1226,1226,la 1 kesä 2019 18:00,45,la,1,2019,18,6,7,1013.6,71,0.0,0,13.2,8.0,50000,220,8.02,4.04,13.333333333333336,8.916666666666666
1227,1227,la 1 kesä 2019 19:00,43,la,1,2019,19,6,7,1012.8,69,0.0,0,13.3,7.06,50000,248,7.0,4.01,11.416666666666664,10.583333333333334
1228,1228,la 1 kesä 2019 20:00,14,la,1,2019,20,6,7,1012.0,82,0.09,0,12.3,9.03,8860,244,7.05,4.02,4.25,17.75
1229,1229,la 1 kesä 2019 21:00,11,la,1,2019,21,6,7,1011.2,88,0.0,0,11.6,9.06,21760,219,5.08,4.0,1.4166666666666667,20.58333333333333
1230,1230,la 1 kesä 2019 22:00,13,la,1,2019,22,6,8,1010.5,88,0.0,0,11.3,9.04,36530,225,4.02,2.06,1.75,20.25
1231,1231,la 1 kesä 2019 23:00,11,la,1,2019,23,6,3,1009.9,89,2.03,0,10.5,8.08,8800,208,6.05,4.04,2.833333333333333,19.166666666666668
1232,1232,su 2 kesä 2019 00:00,11,su,2,2019,0,6,7,1009.1,91,0.0,0,10.2,8.08,12020,211,7.09,4.05,1.0,21.0
1233,1233,su 2 kesä 2019 01:00,7,su,2,2019,1,6,8,1008.1,89,0.0,0,10.6,8.09,33210,218,7.02,4.03,1.25,20.75
1234,1234,su 2 kesä 2019 02:00,0,su,2,2019,2,6,8,1007.7,91,0.0,0,10.7,9.03,32810,220,8.0,4.07,1.3333333333333333,20.666666666666668
1235,1235,su 2 kesä 2019 03:00,7,su,2,2019,3,6,8,1007.1,95,0.0,0,11.2,10.04,12320,220,8.0,5.03,0.0,22.0
1236,1236,su 2 kesä 2019 04:00,4,su,2,2019,4,6,8,1006.6,93,0.0,0,11.2,10.02,10600,218,6.05,4.02,0.0,22.0
1237,1237,su 2 kesä 2019 05:00,2,su,2,2019,5,6,8,1006.4,94,0.0,0,11.0,10.01,9490,239,7.01,4.02,0.0,22.0
1238,1238,su 2 kesä 2019 06:00,6,su,2,2019,6,6,8,1006.3,94,0.0,0,10.7,9.07,9940,223,7.01,3.09,0.0,22.0
1239,1239,su 2 kesä 2019 07:00,8,su,2,2019,7,6,7,1006.0,92,0.0,0,11.0,9.08,16960,228,6.01,3.08,0.0,22.0
1240,1240,su 2 kesä 2019 08:00,8,su,2,2019,8,6,8,1006.2,93,0.0,0,11.3,10.02,29230,244,6.07,3.08,0.5,21.5
1241,1241,su 2 kesä 2019 09:00,19,su,2,2019,9,6,8,1006.5,92,0.0,0,12.1,10.08,19970,261,6.02,4.0,1.0833333333333333,20.916666666666668
1242,1242,su 2 kesä 2019 10:00,20,su,2,2019,10,6,8,1007.2,90,0.0,0,12.7,11.0,24740,254,6.09,4.06,0.6666666666666666,21.33333333333333
1243,1243,su 2 kesä 2019 11:00,31,su,2,2019,11,6,8,1008.1,86,0.0,0,12.7,10.04,50000,288,8.02,5.05,0.6666666666666666,21.33333333333333
1244,1244,su 2 kesä 2019 12:00,44,su,2,2019,12,6,7,1008.8,77,0.0,0,13.6,9.06,50000,287,7.09,4.09,2.0,20.0
1245,1245,su 2 kesä 2019 13:00,47,su,2,2019,13,6,8,1010.1,86,0.0,0,12.2,9.09,37500,294,5.03,3.03,7.75,14.25
1246,1246,su 2 kesä 2019 14:00,61,su,2,2019,14,6,7,1011.2,74,0.0,0,12.8,8.02,45420,322,9.0,5.06,5.416666666666668,16.583333333333332
1247,1247,su 2 kesä 2019 15:00,61,su,2,2019,15,6,5,1011.6,65,0.0,0,15.3,8.07,41610,331,6.05,3.09,2.4166666666666665,19.58333333333333
1248,1248,su 2 kesä 2019 16:00,88,su,2,2019,16,6,3,1012.2,55,0.0,0,16.0,7.01,50000,325,9.02,5.0,3.8333333333333335,19.0
1249,1249,su 2 kesä 2019 17:00,83,su,2,2019,17,6,5,1012.6,54,0.0,0,15.9,6.05,50000,319,6.02,4.0,3.1666666666666665,19.166666666666668
1250,1250,su 2 kesä 2019 18:00,69,su,2,2019,18,6,1,1012.7,47,0.0,0,16.6,5.02,50000,304,8.06,4.07,1.9166666666666667,20.08333333333333
1251,1251,su 2 kesä 2019 19:00,80,su,2,2019,19,6,1,1012.7,41,0.0,0,17.3,3.08,50000,292,8.06,4.08,0.6666666666666666,21.33333333333333
1252,1252,su 2 kesä 2019 20:00,58,su,2,2019,20,6,0,1012.9,44,0.0,0,17.0,4.06,50000,287,6.08,4.02,2.333333333333333,19.666666666666668
1253,1253,su 2 kesä 2019 21:00,39,su,2,2019,21,6,0,1013.6,44,0.0,0,16.1,3.09,50000,308,9.09,6.04,0.5833333333333334,21.416666666666668
1254,1254,su 2 kesä 2019 22:00,16,su,2,2019,22,6,0,1014.7,42,0.0,0,14.4,1.06,50000,316,10.01,5.01,0.16666666666666666,21.83333333333333
1255,1255,su 2 kesä 2019 23:00,14,su,2,2019,23,6,0,1015.7,46,0.0,0,13.2,1.07,50000,302,9.0,5.07,0.0,22.0
1256,1256,ma 3 kesä 2019 00:00,3,ma,3,2019,0,6,0,1016.5,50,0.0,0,11.9,1.07,50000,311,7.08,4.0,0.0,22.0
1257,1257,ma 3 kesä 2019 01:00,4,ma,3,2019,1,6,0,1017.3,58,0.0,0,10.6,2.07,50000,311,5.0,3.03,0.0,22.0
1258,1258,ma 3 kesä 2019 02:00,3,ma,3,2019,2,6,0,1017.7,61,0.0,0,9.5,2.04,50000,312,4.03,3.01,0.0,22.0
1259,1259,ma 3 kesä 2019 03:00,3,ma,3,2019,3,6,1,1018.4,63,0.0,0,9.1,2.04,50000,322,4.08,3.01,0.0,22.0
1260,1260,ma 3 kesä 2019 04:00,7,ma,3,2019,4,6,0,1018.9,68,0.0,0,7.7,2.01,50000,321,3.04,2.03,0.0,22.0
1261,1261,ma 3 kesä 2019 05:00,16,ma,3,2019,5,6,0,1019.5,72,0.0,0,7.1,2.04,50000,330,3.01,1.09,0.2727272727272727,21.727272727272727
1262,1262,ma 3 kesä 2019 06:00,69,ma,3,2019,6,6,0,1020.0,67,0.0,0,8.7,2.09,50000,321,3.04,2.04,1.4166666666666667,20.58333333333333
1263,1263,ma 3 kesä 2019 07:00,234,ma,3,2019,7,6,0,1020.4,55,0.0,0,11.5,2.08,50000,340,2.01,1.03,2.0,20.0
1264,1264,ma 3 kesä 2019 08:00,376,ma,3,2019,8,6,0,1020.7,48,0.0,0,13.9,3.0,42330,0,0.0,0.0,0.5454545454545454,21.454545454545453
1265,1265,ma 3 kesä 2019 09:00,192,ma,3,2019,9,6,0,1020.9,51,0.0,0,14.3,4.02,43610,128,3.03,1.09,0.9166666666666666,21.08333333333333
1266,1266,ma 3 kesä 2019 10:00,84,ma,3,2019,10,6,1,1021.2,50,0.0,0,14.6,4.03,37770,139,5.05,3.02,2.333333333333333,19.666666666666668
1267,1267,ma 3 kesä 2019 11:00,93,ma,3,2019,11,6,3,1021.5,51,0.0,0,14.3,4.02,41030,161,5.06,3.08,1.0,21.0
1268,1268,ma 3 kesä 2019 12:00,134,ma,3,2019,12,6,5,1021.5,52,0.0,0,13.9,4.02,38380,188,5.06,3.08,1.5,20.5
1269,1269,ma 3 kesä 2019 13:00,95,ma,3,2019,13,6,1,1021.5,49,0.0,0,14.5,3.09,41410,197,6.03,4.03,1.4166666666666667,20.58333333333333
1270,1270,ma 3 kesä 2019 14:00,105,ma,3,2019,14,6,3,1021.1,44,0.0,0,15.2,3.0,43720,175,5.06,3.04,4.083333333333333,17.916666666666668
1271,1271,ma 3 kesä 2019 15:00,231,ma,3,2019,15,6,1,1020.7,41,0.0,0,16.2,2.08,34570,171,4.09,3.06,3.8333333333333335,18.166666666666668
1272,1272,ma 3 kesä 2019 16:00,344,ma,3,2019,16,6,1,1020.0,50,0.0,0,15.4,4.09,42770,129,5.03,3.06,16.833333333333332,5.75
1273,1273,ma 3 kesä 2019 17:00,352,ma,3,2019,17,6,0,1019.3,49,0.0,0,14.8,4.01,45960,111,7.02,5.04,25.41666666666667,1.5
